ACCESIBILIDAD SIN EXCLUSION,416,SAN JOSE,Central,288054.00,44.62,6455.72,100.00,89.91,81903.00,3.50,63.39,6.78,98.48,9.88,27.89,71.21,44.17,13.71,16.27,12.35,14.21,39.64,6.87
ACCESIBILIDAD SIN EXCLUSION,167,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
ACCION CIUDADANA,15556,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
ALIANZA DEMOCRATA CRISTIANA,270,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
DE LOS TRABAJADORES,113,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
FRENTE AMPLIO,516,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
INTEGRACION NACIONAL,5432,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
LIBERACION NACIONAL,9590,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
MOVIMIENTO LIBERTARIO,650,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
NUEVA GENERACION,576,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
RENOVACION COSTARRICENSE,387,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
REPUBLICANO SOCIAL CRISTIANO,2564,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
RESTAURACION NACIONAL,15886,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
UNIDAD SOCIAL CRISTIANA,9907,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
VOTOS NULOS,396,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
VOTOS BLANCOS,77,SAN JOSE,Goicochea,115084.00,31.50,3653.46,98.54,89.24,32520.00,3.53,68.02,4.30,98.86,9.78,29.70,72.12,43.62,11.99,9.52,11.68,12.07,37.14,7.30
ACCESIBILIDAD SIN EXCLUSION,42,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
ACCION CIUDADANA,5701,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
ALIANZA DEMOCRATA CRISTIANA,60,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
DE LOS TRABAJADORES,65,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
FRENTE AMPLIO,100,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
INTEGRACION NACIONAL,2043,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
LIBERACION NACIONAL,5528,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
MOVIMIENTO LIBERTARIO,269,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
NUEVA GENERACION,213,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
RENOVACION COSTARRICENSE,98,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
REPUBLICANO SOCIAL CRISTIANO,947,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
RESTAURACION NACIONAL,3554,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
UNIDAD SOCIAL CRISTIANA,6507,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
VOTOS NULOS,165,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
VOTOS BLANCOS,31,SAN JOSE,Santa Ana,49123.00,61.42,799.79,93.15,91.71,14235.00,3.43,76.85,3.77,98.44,10.56,26.93,75.94,49.09,13.79,18.88,9.87,13.55,29.76,10.17
ACCESIBILIDAD SIN EXCLUSION,145,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
ACCION CIUDADANA,5813,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
ALIANZA DEMOCRATA CRISTIANA,132,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
DE LOS TRABAJADORES,89,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
FRENTE AMPLIO,217,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
INTEGRACION NACIONAL,3543,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
LIBERACION NACIONAL,4020,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
MOVIMIENTO LIBERTARIO,433,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
NUEVA GENERACION,517,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
RENOVACION COSTARRICENSE,239,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
REPUBLICANO SOCIAL CRISTIANO,1930,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
RESTAURACION NACIONAL,11106,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
UNIDAD SOCIAL CRISTIANA,3627,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
VOTOS NULOS,347,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
VOTOS BLANCOS,52,SAN JOSE,Alajuelita,77603.00,21.17,3665.71,99.00,92.77,19832.00,3.91,57.59,8.40,98.10,8.01,22.27,74.88,39.28,16.46,12.94,11.25,16.48,36.30,5.81
ACCESIBILIDAD SIN EXCLUSION,124,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
ACCION CIUDADANA,10608,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
ALIANZA DEMOCRATA CRISTIANA,181,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
DE LOS TRABAJADORES,80,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
FRENTE AMPLIO,306,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
INTEGRACION NACIONAL,3209,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
LIBERACION NACIONAL,6063,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
MOVIMIENTO LIBERTARIO,417,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
NUEVA GENERACION,317,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
RENOVACION COSTARRICENSE,218,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
REPUBLICANO SOCIAL CRISTIANO,2033,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
RESTAURACION NACIONAL,9270,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
UNIDAD SOCIAL CRISTIANA,5606,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
VOTOS NULOS,230,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
VOTOS BLANCOS,38,SAN JOSE,Vazquez de Coronado,60486.00,222.20,272.21,96.43,93.01,17155.00,3.52,73.13,2.54,98.82,9.92,32.55,73.93,44.41,11.01,4.48,10.15,11.01,31.34,8.11
ACCESIBILIDAD SIN EXCLUSION,34,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
ACCION CIUDADANA,2934,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
ALIANZA DEMOCRATA CRISTIANA,33,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
DE LOS TRABAJADORES,15,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
FRENTE AMPLIO,82,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
INTEGRACION NACIONAL,1207,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
LIBERACION NACIONAL,2478,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
MOVIMIENTO LIBERTARIO,68,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
NUEVA GENERACION,54,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
RENOVACION COSTARRICENSE,72,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
REPUBLICANO SOCIAL CRISTIANO,639,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
RESTAURACION NACIONAL,1547,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
UNIDAD SOCIAL CRISTIANA,1697,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
VOTOS NULOS,102,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
VOTOS BLANCOS,19,SAN JOSE,Acosta,20209.00,342.24,59.05,12.49,102.25,5871.00,3.44,60.94,2.69,93.71,6.69,26.75,73.04,25.87,12.22,1.19,10.15,9.21,26.54,4.89
ACCESIBILIDAD SIN EXCLUSION,94,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
ACCION CIUDADANA,9852,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
ALIANZA DEMOCRATA CRISTIANA,172,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
DE LOS TRABAJADORES,68,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
FRENTE AMPLIO,272,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
INTEGRACION NACIONAL,3556,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
LIBERACION NACIONAL,6862,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
MOVIMIENTO LIBERTARIO,393,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
NUEVA GENERACION,343,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
RENOVACION COSTARRICENSE,163,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
REPUBLICANO SOCIAL CRISTIANO,1336,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
RESTAURACION NACIONAL,8609,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
UNIDAD SOCIAL CRISTIANA,7020,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
VOTOS NULOS,228,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
VOTOS BLANCOS,41,SAN JOSE,Tibas,64842.00,8.15,7956.07,100.00,87.52,19160.00,3.38,70.55,3.61,98.74,10.33,31.48,70.41,43.85,10.75,10.68,11.50,11.59,40.11,7.63
ACCESIBILIDAD SIN EXCLUSION,79,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
ACCION CIUDADANA,9120,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
ALIANZA DEMOCRATA CRISTIANA,119,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
DE LOS TRABAJADORES,53,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
FRENTE AMPLIO,280,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
INTEGRACION NACIONAL,2708,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
LIBERACION NACIONAL,5379,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
MOVIMIENTO LIBERTARIO,299,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
NUEVA GENERACION,311,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
RENOVACION COSTARRICENSE,154,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
REPUBLICANO SOCIAL CRISTIANO,1000,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
RESTAURACION NACIONAL,6242,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
UNIDAD SOCIAL CRISTIANA,6503,SAN JOSE,Moravia,56919.00,28.62,1988.78,99.39,88.61,16874.00,3.36,78.75,2.61,99.13,11.05,34.34,73.34,46.01,10.70,8.55,10.65,10.70,33.92,8.31
